label,filename0,filename1,percent,lines
54,A2016/Z1/Z4/student7255.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z4/student8110.c,A2016/Z1/Z4/student3631.c,54,16
54,A2016/Z1/Z4/student8110.c,A2016/Z1/Z4/student2939.c,54,16
54,A2016/Z1/Z4/student8110.c,A2016/Z1/Z4/student2340.c,54,34
54,A2016/Z1/Z4/student8892.c,A2016/Z1/Z4/student3171.c,54,35
54,A2016/Z1/Z4/student8892.c,A2016/Z1/Z4/student2953.c,54,32
54,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student3631.c,54,20
54,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student5829.c,54,20
54,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student8110.c,54,20
54,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student3631.c,54,15
54,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student5829.c,54,12
54,A2016/Z1/Z4/student8110.c,A2016/Z1/Z4/student5829.c,54,16
54,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student3978.c,54,12
54,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student3978.c,54,12
54,A2016/Z1/Z4/student7485.c,A2016/Z1/Z4/student2155.c,54,18
54,A2016/Z1/Z3/student7496.c,A2016/Z1/Z3/student1483.c,54,39
54,A2016/Z1/Z3/student1483.c,A2016/Z1/Z3/student3331.c,54,39
54,A2016/Z1/Z3/student5660.c,A2016/Z1/Z3/student5261.c,54,23
54,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student8189.c,54,28
54,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student2160.c,54,28
54,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student5562.c,54,49
54,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student3631.c,54,15
54,A2016/Z1/Z4/student9524.c,A2016/Z1/Z4/student8560.c,54,13
54,A2016/Z1/Z4/student8560.c,A2016/Z1/Z4/student4644.c,54,13
54,A2016/Z1/Z4/student9524.c,A2016/Z1/Z4/student8085.c,54,13
54,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student5829.c,54,14
54,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student3978.c,54,14
54,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student3631.c,54,15
54,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student5829.c,54,12
54,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student3631.c,54,15
54,A2016/Z1/Z2/student5412.c,A2016/Z1/Z2/student9207.c,54,12
54,A2016/Z1/Z4/student8480.c,A2016/Z1/Z4/student5904.c,54,16
54,A2016/Z1/Z4/student6357.c,A2016/Z1/Z4/student8110.c,54,16
54,A2016/Z1/Z2/student4016.c,A2016/Z1/Z2/student6973.c,54,14
54,A2016/Z1/Z2/student8006.c,A2016/Z1/Z2/student4016.c,54,7
53,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student2939.c,53,10
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student6357.c,53,14
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student6053.c,53,14
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student5899.c,53,18
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student5621.c,53,14
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student3671.c,53,18
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student2340.c,53,34
53,A2016/Z1/Z3/student2463.c,A2016/Z1/Z3/student2806.c,53,28
53,A2016/Z1/Z3/student4108.c,A2016/Z1/Z3/student2463.c,53,28
53,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student5649.c,53,13
53,A2016/Z1/Z3/student1313.c,A2016/Z1/Z3/student7888.c,53,31
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student7255.c,53,14
53,A2016/Z1/Z3/student2900.c,A2016/Z1/Z3/student7888.c,53,32
53,A2016/Z1/Z3/student6743.c,A2016/Z1/Z3/student1313.c,53,37
53,A2016/Z1/Z3/student7888.c,A2016/Z1/Z3/student4036.c,53,32
53,A2016/Z1/Z4/student4128.c,A2016/Z1/Z4/student8863.c,53,15
53,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student6410.c,53,12
53,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student5649.c,53,13
53,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student4814.c,53,12
53,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student2939.c,53,12
53,A2016/Z1/Z4/student8797.c,A2016/Z1/Z4/student9388.c,53,19
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student6824.c,53,18
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student7540.c,53,20
53,A2016/Z1/Z4/student4237.c,A2016/Z1/Z4/student9388.c,53,19
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student8561.c,53,10
53,A2016/Z1/Z4/student5284.c,A2016/Z1/Z4/student8863.c,53,13
53,A2016/Z1/Z4/student6854.c,A2016/Z1/Z4/student8863.c,53,13
53,A2016/Z1/Z4/student7119.c,A2016/Z1/Z4/student8863.c,53,15
53,A2016/Z1/Z4/student1021.c,A2016/Z1/Z4/student1120.c,53,8
53,A2016/Z1/Z4/student1021.c,A2016/Z1/Z4/student1476.c,53,8
53,A2016/Z1/Z4/student9160.c,A2016/Z1/Z4/student9946.c,53,18
53,A2016/Z1/Z4/student7443.c,A2016/Z1/Z4/student9946.c,53,18
53,A2016/Z1/Z4/student6999.c,A2016/Z1/Z4/student9946.c,53,15
53,A2016/Z1/Z4/student1021.c,A2016/Z1/Z4/student2463.c,53,8
53,A2016/Z1/Z4/student1021.c,A2016/Z1/Z4/student5496.c,53,8
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student7802.c,53,14
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student7540.c,53,20
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student7255.c,53,12
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student6824.c,53,18
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student5899.c,53,18
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student5621.c,53,12
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student3671.c,53,18
53,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student2340.c,53,34
53,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student8561.c,53,14
53,A2016/Z1/Z4/student9673.c,A2016/Z1/Z4/student1120.c,53,9
53,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student5649.c,53,20
53,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student9949.c,53,12
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student2340.c,53,34
53,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student5649.c,53,18
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student3671.c,53,18
53,A2016/Z1/Z4/student7255.c,A2016/Z1/Z4/student2939.c,53,12
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student5899.c,53,18
53,A2016/Z1/Z4/student4237.c,A2016/Z1/Z4/student1581.c,53,19
53,A2016/Z1/Z4/student6357.c,A2016/Z1/Z4/student9949.c,53,8
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student6824.c,53,18
53,A2016/Z1/Z4/student1581.c,A2016/Z1/Z4/student8797.c,53,19
53,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student4814.c,53,18
53,A2016/Z1/Z4/student7255.c,A2016/Z1/Z4/student5649.c,53,13
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student7255.c,53,12
53,A2016/Z1/Z2/student3546.c,A2016/Z1/Z2/student9805.c,53,8
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student7540.c,53,20
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student8561.c,53,12
53,A2016/Z1/Z3/student2160.c,A2016/Z1/Z3/student7888.c,53,25
53,A2016/Z1/Z3/student8189.c,A2016/Z1/Z3/student7888.c,53,25
53,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student2939.c,53,18
53,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student2939.c,53,20
53,A2016/Z1/Z2/student5470.c,A2016/Z1/Z2/student9805.c,53,7
53,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student4814.c,53,20
53,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student5621.c,53,12
52,A2016/Z1/Z4/student9673.c,A2016/Z1/Z4/student1476.c,52,9
52,A2016/Z1/Z4/student9673.c,A2016/Z1/Z4/student5496.c,52,9
52,A2016/Z1/Z3/student6973.c,A2016/Z1/Z3/student5261.c,52,21
52,A2016/Z1/Z4/student3790.c,A2016/Z1/Z4/student8854.c,52,28
52,A2016/Z1/Z3/student5961.c,A2016/Z1/Z3/student9823.c,52,27
52,A2016/Z1/Z3/student2364.c,A2016/Z1/Z3/student2939.c,52,23
52,A2016/Z1/Z4/student6877.c,A2016/Z1/Z4/student2464.c,52,28
52,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student5621.c,52,20
52,A2016/Z1/Z3/student7888.c,A2016/Z1/Z3/student1029.c,52,25
52,A2016/Z1/Z2/student8069.c,A2016/Z1/Z2/student2736.c,52,9
52,A2016/Z1/Z4/student5284.c,A2016/Z1/Z4/student4128.c,52,15
52,A2016/Z1/Z2/student4016.c,A2016/Z1/Z2/student9805.c,52,7
52,A2016/Z1/Z4/student5284.c,A2016/Z1/Z4/student6854.c,52,11
52,A2016/Z1/Z4/student6854.c,A2016/Z1/Z4/student1029.c,52,16
52,A2016/Z1/Z2/student5358.c,A2016/Z1/Z2/student8069.c,52,9
52,A2016/Z1/Z4/student7119.c,A2016/Z1/Z4/student1029.c,52,16
52,A2016/Z1/Z4/student7119.c,A2016/Z1/Z4/student5284.c,52,15
52,A2016/Z1/Z2/student3546.c,A2016/Z1/Z2/student8357.c,52,8
52,A2016/Z1/Z4/student6656.c,A2016/Z1/Z4/student4852.c,52,13
52,A2016/Z1/Z4/student1029.c,A2016/Z1/Z4/student4128.c,52,16
52,A2016/Z1/Z2/student4273.c,A2016/Z1/Z2/student3546.c,52,10
52,A2016/Z1/Z2/student6877.c,A2016/Z1/Z2/student3546.c,52,8
52,A2016/Z1/Z4/student6357.c,A2016/Z1/Z4/student8561.c,52,10
52,A2016/Z1/Z4/student3077.c,A2016/Z1/Z4/student3756.c,52,12
52,A2016/Z1/Z1/student6824.c,A2016/Z1/Z1/student5899.c,52,167
52,A2016/Z1/Z3/student5380.c,A2016/Z1/Z3/student7888.c,52,28
52,A2016/Z1/Z3/student2364.c,A2016/Z1/Z3/student9949.c,52,23
52,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student1738.c,52,46
52,A2016/Z1/Z4/student7255.c,A2016/Z1/Z4/student3671.c,52,18
52,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student2340.c,52,34
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student8561.c,52,12
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student7255.c,52,12
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student6824.c,52,18
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student5899.c,52,18
52,A2016/Z1/Z3/student2965.c,A2016/Z1/Z3/student5649.c,52,22
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student5621.c,52,12
52,A2016/Z1/Z3/student5170.c,A2016/Z1/Z3/student5649.c,52,22
52,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student2340.c,52,34
52,A2016/Z1/Z4/student7802.c,A2016/Z1/Z4/student2340.c,52,34
52,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student8561.c,52,20
52,A2016/Z1/Z3/student5612.c,A2016/Z1/Z3/student7258.c,52,30
52,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student7255.c,52,20
52,A2016/Z1/Z4/student4430.c,A2016/Z1/Z4/student1364.c,52,24
52,A2016/Z1/Z4/student7540.c,A2016/Z1/Z4/student5899.c,52,20
52,A2016/Z1/Z3/student8089.c,A2016/Z1/Z3/student7258.c,52,26
52,A2016/Z1/Z3/student9949.c,A2016/Z1/Z3/student5649.c,52,22
52,A2016/Z1/Z3/student8540.c,A2016/Z1/Z3/student5649.c,52,22
52,A2016/Z1/Z4/student6656.c,A2016/Z1/Z4/student9946.c,52,13
52,A2016/Z1/Z4/student5284.c,A2016/Z1/Z4/student1029.c,52,16
52,A2016/Z1/Z4/student7255.c,A2016/Z1/Z4/student2340.c,52,34
52,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student7540.c,52,20
52,A2016/Z1/Z3/student8069.c,A2016/Z1/Z3/student5867.c,52,25
52,A2016/Z1/Z4/student8561.c,A2016/Z1/Z4/student3671.c,52,18
52,A2016/Z1/Z3/student2939.c,A2016/Z1/Z3/student5649.c,52,22
52,A2016/Z1/Z4/student8580.c,A2016/Z1/Z4/student6656.c,52,13
52,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student2340.c,52,34
52,A2016/Z1/Z4/student6824.c,A2016/Z1/Z4/student3671.c,52,18
52,A2016/Z1/Z3/student2965.c,A2016/Z1/Z3/student2364.c,52,23
51,A2016/Z1/Z3/student8089.c,A2016/Z1/Z3/student8187.c,51,48
51,A2016/Z1/Z3/student8224.c,A2016/Z1/Z3/student7735.c,51,24
51,A2016/Z1/Z3/student1278.c,A2016/Z1/Z3/student8224.c,51,24
51,A2016/Z1/Z3/student9931.c,A2016/Z1/Z3/student5961.c,51,32
51,A2016/Z1/Z3/student8224.c,A2016/Z1/Z3/student1483.c,51,25
51,A2016/Z1/Z3/student7810.c,A2016/Z1/Z3/student2472.c,51,8
51,A2016/Z1/Z3/student8224.c,A2016/Z1/Z3/student8796.c,51,24
51,A2016/Z1/Z3/student8224.c,A2016/Z1/Z3/student8598.c,51,24
51,A2016/Z1/Z4/student7119.c,A2016/Z1/Z4/student6854.c,51,15
51,A2016/Z1/Z3/student5612.c,A2016/Z1/Z3/student8187.c,51,48
51,A2016/Z1/Z3/student8224.c,A2016/Z1/Z3/student9498.c,51,24
51,A2016/Z1/Z4/student6550.c,A2016/Z1/Z4/student6255.c,51,14
51,A2016/Z1/Z3/student8187.c,A2016/Z1/Z3/student5581.c,51,48
51,A2016/Z1/Z3/student6617.c,A2016/Z1/Z3/student8224.c,51,24
51,A2016/Z1/Z4/student6854.c,A2016/Z1/Z4/student4128.c,51,15
51,A2016/Z1/Z3/student6877.c,A2016/Z1/Z3/student1021.c,51,39
51,A2016/Z1/Z4/student3790.c,A2016/Z1/Z4/student4185.c,51,23
51,A2016/Z1/Z4/student2160.c,A2016/Z1/Z4/student9095.c,51,25
51,A2016/Z1/Z4/student8189.c,A2016/Z1/Z4/student5741.c,51,24
51,A2016/Z1/Z4/student8189.c,A2016/Z1/Z4/student9095.c,51,25
51,A2016/Z1/Z4/student5741.c,A2016/Z1/Z4/student8854.c,51,23
51,A2016/Z1/Z4/student8854.c,A2016/Z1/Z4/student9095.c,51,23
51,A2016/Z1/Z1/student8909.c,A2016/Z1/Z1/student2896.c,51,118
51,A2016/Z1/Z1/student8043.c,A2016/Z1/Z1/student3386.c,51,53
51,A2016/Z1/Z1/student2717.c,A2016/Z1/Z1/student3386.c,51,53
51,A2016/Z1/Z1/student8224.c,A2016/Z1/Z1/student3133.c,51,107
51,A2016/Z1/Z4/student6507.c,A2016/Z1/Z4/student5562.c,51,42
51,A2016/Z1/Z4/student2160.c,A2016/Z1/Z4/student5741.c,51,24
51,A2016/Z1/Z1/student5621.c,A2016/Z1/Z1/student7255.c,51,34
50,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student4824.c,50,28
50,A2016/Z1/Z4/student7495.c,A2016/Z1/Z4/student8797.c,50,29
50,A2016/Z1/Z3/student5261.c,A2016/Z1/Z3/student8035.c,50,19
50,A2016/Z1/Z1/student2477.c,A2016/Z1/Z1/student4850.c,50,69
50,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student1483.c,50,19
50,A2016/Z1/Z3/student8035.c,A2016/Z1/Z3/student8923.c,50,10
50,A2016/Z1/Z4/student4237.c,A2016/Z1/Z4/student7495.c,50,29
50,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student3610.c,50,28
50,A2016/Z1/Z3/student8051.c,A2016/Z1/Z3/student4471.c,50,39
50,A2016/Z1/Z1/student3701.c,A2016/Z1/Z1/student2486.c,50,63
50,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student4934.c,50,19
50,A2016/Z1/Z3/student6776.c,A2016/Z1/Z3/student6877.c,50,32
50,A2016/Z1/Z4/student2464.c,A2016/Z1/Z4/student8357.c,50,19
50,A2016/Z1/Z4/student9673.c,A2016/Z1/Z4/student2463.c,50,9
50,A2016/Z1/Z4/student2908.c,A2016/Z1/Z4/student5162.c,50,11
50,A2016/Z1/Z3/student3217.c,A2016/Z1/Z3/student3500.c,50,19
50,A2016/Z1/Z3/student6877.c,A2016/Z1/Z3/student8357.c,50,32
50,A2016/Z1/Z2/student3442.c,A2016/Z1/Z2/student7320.c,50,15
50,A2016/Z1/Z3/student6877.c,A2016/Z1/Z3/student9805.c,50,32
50,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student1120.c,50,47
50,A2016/Z1/Z1/student9758.c,A2016/Z1/Z1/student5863.c,50,52
50,A2016/Z1/Z3/student8864.c,A2016/Z1/Z3/student2547.c,50,59
50,A2016/Z1/Z1/student9315.c,A2016/Z1/Z1/student4766.c,50,88
50,A2016/Z1/Z4/student7507.c,A2016/Z1/Z4/student2908.c,50,11
50,A2016/Z1/Z3/student6776.c,A2016/Z1/Z3/student8329.c,50,42
50,A2016/Z1/Z3/student8329.c,A2016/Z1/Z3/student8357.c,50,42
50,A2016/Z1/Z1/student8124.c,A2016/Z1/Z1/student5185.c,50,140
50,A2016/Z1/Z3/student8329.c,A2016/Z1/Z3/student9805.c,50,42
50,A2016/Z1/Z3/student2364.c,A2016/Z1/Z3/student8540.c,50,24
50,A2016/Z1/Z3/student2364.c,A2016/Z1/Z3/student5170.c,50,24
50,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student4185.c,50,17
49,A2016/Z1/Z1/student2821.c,A2016/Z1/Z1/student8295.c,49,71
49,A2016/Z1/Z4/student6507.c,A2016/Z1/Z4/student5744.c,49,35
49,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student6999.c,49,44
49,A2016/Z1/Z1/student6122.c,A2016/Z1/Z1/student9945.c,49,41
49,A2016/Z1/Z1/student6122.c,A2016/Z1/Z1/student3678.c,49,41
49,A2016/Z1/Z3/student6973.c,A2016/Z1/Z3/student5660.c,49,26
49,A2016/Z1/Z4/student6507.c,A2016/Z1/Z4/student2675.c,49,35
49,A2016/Z1/Z4/student7485.c,A2016/Z1/Z4/student8631.c,49,18
49,A2016/Z1/Z3/student8794.c,A2016/Z1/Z3/student2267.c,49,24
49,A2016/Z1/Z3/student8794.c,A2016/Z1/Z3/student5403.c,49,24
49,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student5496.c,49,44
49,A2016/Z1/Z3/student8794.c,A2016/Z1/Z3/student7799.c,49,20
49,A2016/Z1/Z3/student3872.c,A2016/Z1/Z3/student3841.c,49,56
49,A2016/Z1/Z1/student2142.c,A2016/Z1/Z1/student2498.c,49,103
49,A2016/Z1/Z3/student4108.c,A2016/Z1/Z3/student6960.c,49,22
49,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student1476.c,49,44
49,A2016/Z1/Z3/student3219.c,A2016/Z1/Z3/student6790.c,49,29
49,A2016/Z1/Z3/student4016.c,A2016/Z1/Z3/student3557.c,49,18
49,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student2526.c,49,47
48,A2016/Z1/Z4/student2160.c,A2016/Z1/Z4/student5744.c,48,28
48,A2016/Z1/Z3/student6960.c,A2016/Z1/Z3/student2463.c,48,26
48,A2016/Z1/Z3/student7249.c,A2016/Z1/Z3/student3217.c,48,24
48,A2016/Z1/Z1/student4639.c,A2016/Z1/Z1/student4416.c,48,36
48,A2016/Z1/Z4/student8189.c,A2016/Z1/Z4/student5744.c,48,28
48,A2016/Z1/Z4/student8189.c,A2016/Z1/Z4/student2675.c,48,28
48,A2016/Z1/Z4/student2160.c,A2016/Z1/Z4/student2675.c,48,28
48,A2016/Z1/Z3/student7485.c,A2016/Z1/Z3/student3306.c,48,31
48,A2016/Z1/Z3/student5581.c,A2016/Z1/Z3/student3631.c,48,34
48,A2016/Z1/Z3/student5612.c,A2016/Z1/Z3/student3631.c,48,34
48,A2016/Z1/Z3/student8329.c,A2016/Z1/Z3/student4770.c,48,47
48,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student8043.c,48,42
48,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student2717.c,48,42
48,A2016/Z1/Z3/student2364.c,A2016/Z1/Z3/student2953.c,48,25
48,A2016/Z1/Z3/student8797.c,A2016/Z1/Z3/student2704.c,48,25
48,A2016/Z1/Z3/student7911.c,A2016/Z1/Z3/student2704.c,48,25
48,A2016/Z1/Z3/student4237.c,A2016/Z1/Z3/student2704.c,48,25
48,A2016/Z1/Z4/student9524.c,A2016/Z1/Z4/student4554.c,48,17
48,A2016/Z1/Z1/student7232.c,A2016/Z1/Z1/student2086.c,48,149
48,A2016/Z1/Z3/student8089.c,A2016/Z1/Z3/student3631.c,48,34
48,A2016/Z1/Z3/student4105.c,A2016/Z1/Z3/student8631.c,48,19
47,A2016/Z1/Z3/student9805.c,A2016/Z1/Z3/student2421.c,47,38
47,A2016/Z1/Z1/student8909.c,A2016/Z1/Z1/student7985.c,47,100
47,A2016/Z1/Z4/student7495.c,A2016/Z1/Z4/student8854.c,47,22
47,A2016/Z1/Z3/student6776.c,A2016/Z1/Z3/student2421.c,47,38
47,A2016/Z1/Z3/student4770.c,A2016/Z1/Z3/student2421.c,47,42
47,A2016/Z1/Z1/student1581.c,A2016/Z1/Z1/student9388.c,47,77
47,A2016/Z1/Z3/student8357.c,A2016/Z1/Z3/student2421.c,47,38
47,A2016/Z1/Z4/student2068.c,A2016/Z1/Z4/student8540.c,47,28
47,A2016/Z1/Z4/student5744.c,A2016/Z1/Z4/student9388.c,47,28
47,A2016/Z1/Z3/student2755.c,A2016/Z1/Z3/student6109.c,47,31
47,A2016/Z1/Z4/student1581.c,A2016/Z1/Z4/student2675.c,47,28
47,A2016/Z1/Z3/student8631.c,A2016/Z1/Z3/student8035.c,47,16
47,A2016/Z1/Z1/student2351.c,A2016/Z1/Z1/student1477.c,47,71
47,A2016/Z1/Z3/student4016.c,A2016/Z1/Z3/student9340.c,47,14
47,A2016/Z1/Z4/student2234.c,A2016/Z1/Z4/student1237.c,47,21
47,A2016/Z1/Z3/student3572.c,A2016/Z1/Z3/student6594.c,47,30
47,A2016/Z1/Z3/student1176.c,A2016/Z1/Z3/student4659.c,47,25
47,A2016/Z1/Z3/student6109.c,A2016/Z1/Z3/student6419.c,47,31
47,A2016/Z1/Z4/student9388.c,A2016/Z1/Z4/student2675.c,47,28
47,A2016/Z1/Z4/student1581.c,A2016/Z1/Z4/student5744.c,47,28
46,A2016/Z1/Z4/student3790.c,A2016/Z1/Z4/student8295.c,46,17
46,A2016/Z1/Z3/student6973.c,A2016/Z1/Z3/student4105.c,46,11
46,A2016/Z1/Z3/student4105.c,A2016/Z1/Z3/student5660.c,46,11
46,A2016/Z1/Z4/student7495.c,A2016/Z1/Z4/student1581.c,46,26
46,A2016/Z1/Z4/student7495.c,A2016/Z1/Z4/student9388.c,46,26
46,A2016/Z1/Z3/student4949.c,A2016/Z1/Z3/student5659.c,46,34
46,A2016/Z1/Z4/student2821.c,A2016/Z1/Z4/student3790.c,46,14
46,A2016/Z1/Z4/student4185.c,A2016/Z1/Z4/student2675.c,46,25
46,A2016/Z1/Z4/student5744.c,A2016/Z1/Z4/student5562.c,46,41
46,A2016/Z1/Z4/student5744.c,A2016/Z1/Z4/student4185.c,46,25
46,A2016/Z1/Z3/student6053.c,A2016/Z1/Z3/student2210.c,46,42
46,A2016/Z1/Z4/student4082.c,A2016/Z1/Z4/student2068.c,46,28
46,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student5741.c,46,23
46,A2016/Z1/Z4/student4949.c,A2016/Z1/Z4/student9095.c,46,23
46,A2016/Z1/Z4/student3790.c,A2016/Z1/Z4/student4155.c,46,13
46,A2016/Z1/Z4/student5562.c,A2016/Z1/Z4/student2675.c,46,41
46,A2016/Z1/Z4/student5562.c,A2016/Z1/Z4/student9095.c,46,32
46,A2016/Z1/Z4/student5741.c,A2016/Z1/Z4/student5562.c,46,32
46,A2016/Z1/Z3/student1021.c,A2016/Z1/Z3/student6743.c,46,43
46,A2016/Z1/Z3/student6613.c,A2016/Z1/Z3/student1981.c,46,29
46,A2016/Z1/Z1/student9473.c,A2016/Z1/Z1/student9864.c,46,88
46,A2016/Z1/Z4/student8854.c,A2016/Z1/Z4/student5562.c,46,41
46,A2016/Z1/Z4/student2068.c,A2016/Z1/Z4/student7597.c,46,28
46,A2016/Z1/Z1/student9473.c,A2016/Z1/Z1/student6874.c,46,88
45,A2016/Z1/Z3/student8724.c,A2016/Z1/Z3/student1502.c,45,38
45,A2016/Z1/Z3/student5573.c,A2016/Z1/Z3/student5512.c,45,29
45,A2016/Z1/Z3/student5496.c,A2016/Z1/Z3/student9805.c,45,37
45,A2016/Z1/Z3/student5496.c,A2016/Z1/Z3/student8357.c,45,37
45,A2016/Z1/Z3/student1200.c,A2016/Z1/Z3/student4554.c,45,53
45,A2016/Z1/Z3/student1476.c,A2016/Z1/Z3/student9805.c,45,37
45,A2016/Z1/Z3/student1476.c,A2016/Z1/Z3/student8357.c,45,37
45,A2016/Z1/Z3/student8580.c,A2016/Z1/Z3/student4420.c,45,29
45,A2016/Z1/Z3/student9805.c,A2016/Z1/Z3/student1120.c,45,41
45,A2016/Z1/Z3/student5573.c,A2016/Z1/Z3/student8580.c,45,29
45,A2016/Z1/Z3/student1029.c,A2016/Z1/Z3/student4095.c,45,31
45,A2016/Z1/Z3/student2234.c,A2016/Z1/Z3/student9451.c,45,29
45,A2016/Z1/Z3/student4863.c,A2016/Z1/Z3/student4095.c,45,31
45,A2016/Z1/Z3/student5380.c,A2016/Z1/Z3/student4095.c,45,31
45,A2016/Z1/Z3/student8599.c,A2016/Z1/Z3/student6992.c,45,22
45,A2016/Z1/Z3/student7799.c,A2016/Z1/Z3/student4659.c,45,20
45,A2016/Z1/Z3/student6776.c,A2016/Z1/Z3/student1120.c,45,41
45,A2016/Z1/Z4/student8540.c,A2016/Z1/Z4/student7597.c,45,14
45,A2016/Z1/Z3/student4420.c,A2016/Z1/Z3/student4852.c,45,29
45,A2016/Z1/Z3/student5512.c,A2016/Z1/Z3/student4420.c,45,29
45,A2016/Z1/Z3/student8357.c,A2016/Z1/Z3/student1120.c,45,41
45,A2016/Z1/Z3/student5512.c,A2016/Z1/Z3/student3567.c,45,29
