label,student0,student1,filename0,filename1
1,student2463,student3594,A2016/Z4/Z1/student2463,A2016/Z4/Z1/student3594
1,student2463,student1021,A2016/Z4/Z1/student2463,A2016/Z4/Z1/student1021
1,student1021,student3594,A2016/Z4/Z1/student1021,A2016/Z4/Z1/student3594
1,student1021,student2463,A2016/Z4/Z1/student1021,A2016/Z4/Z1/student2463
1,student3872,student8797,A2016/Z4/Z1/student3872,A2016/Z4/Z1/student8797
1,student3872,student8774,A2016/Z4/Z1/student3872,A2016/Z4/Z1/student8774
1,student8797,student3872,A2016/Z4/Z1/student8797,A2016/Z4/Z1/student3872
1,student8797,student8774,A2016/Z4/Z1/student8797,A2016/Z4/Z1/student8774
1,student8774,student3872,A2016/Z4/Z1/student8774,A2016/Z4/Z1/student3872
1,student8774,student8797,A2016/Z4/Z1/student8774,A2016/Z4/Z1/student8797
1,student3517,student5660,A2016/Z4/Z1/student3517,A2016/Z4/Z1/student5660
1,student3517,student9391,A2016/Z4/Z1/student3517,A2016/Z4/Z1/student9391
1,student5660,student3517,A2016/Z4/Z1/student5660,A2016/Z4/Z1/student3517
1,student5660,student9391,A2016/Z4/Z1/student5660,A2016/Z4/Z1/student9391
1,student9391,student3517,A2016/Z4/Z1/student9391,A2016/Z4/Z1/student3517
1,student9391,student5660,A2016/Z4/Z1/student9391,A2016/Z4/Z1/student5660
1,student2749,student1547,A2016/Z4/Z1/student2749,A2016/Z4/Z1/student1547
1,student1547,student2749,A2016/Z4/Z1/student1547,A2016/Z4/Z1/student2749
1,student6255,student6706,A2016/Z4/Z1/student6255,A2016/Z4/Z1/student6706
1,student6706,student6255,A2016/Z4/Z1/student6706,A2016/Z4/Z1/student6255
1,student1639,student4415,A2016/Z4/Z1/student1639,A2016/Z4/Z1/student4415
1,student4415,student1639,A2016/Z4/Z1/student4415,A2016/Z4/Z1/student1639
1,student6877,student2553,A2016/Z4/Z1/student6877,A2016/Z4/Z1/student2553
1,student2553,student6877,A2016/Z4/Z1/student2553,A2016/Z4/Z1/student6877
1,student5284,student9188,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student9188
1,student5284,student3872,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student3872
1,student5284,student5624,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student5624
1,student5284,student8886,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student8886
1,student5284,student3116,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student3116
1,student5284,student8631,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student8631
1,student5284,student7180,A2016/Z4/Z2/student5284,A2016/Z4/Z2/student7180
1,student9188,student5284,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student5284
1,student9188,student3872,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student3872
1,student9188,student5624,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student5624
1,student9188,student8886,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student8886
1,student9188,student3116,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student3116
1,student9188,student8631,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student8631
1,student9188,student7180,A2016/Z4/Z2/student9188,A2016/Z4/Z2/student7180
1,student3872,student5284,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student5284
1,student3872,student9188,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student9188
1,student3872,student5624,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student5624
1,student3872,student8886,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student8886
1,student3872,student3116,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student3116
1,student3872,student8631,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student8631
1,student3872,student7180,A2016/Z4/Z2/student3872,A2016/Z4/Z2/student7180
1,student5624,student5284,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student5284
1,student5624,student9188,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student9188
1,student5624,student3872,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student3872
1,student5624,student8886,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student8886
1,student5624,student3116,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student3116
1,student5624,student8631,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student8631
1,student5624,student7180,A2016/Z4/Z2/student5624,A2016/Z4/Z2/student7180
1,student8886,student5284,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student5284
1,student8886,student9188,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student9188
1,student8886,student3872,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student3872
1,student8886,student5624,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student5624
1,student8886,student3116,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student3116
1,student8886,student8631,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student8631
1,student8886,student7180,A2016/Z4/Z2/student8886,A2016/Z4/Z2/student7180
1,student3116,student5284,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student5284
1,student3116,student9188,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student9188
1,student3116,student3872,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student3872
1,student3116,student5624,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student5624
1,student3116,student8886,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student8886
1,student3116,student8631,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student8631
1,student3116,student7180,A2016/Z4/Z2/student3116,A2016/Z4/Z2/student7180
1,student8631,student5284,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student5284
1,student8631,student9188,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student9188
1,student8631,student3872,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student3872
1,student8631,student5624,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student5624
1,student8631,student8886,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student8886
1,student8631,student3116,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student3116
1,student8631,student7180,A2016/Z4/Z2/student8631,A2016/Z4/Z2/student7180
1,student7180,student5284,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student5284
1,student7180,student9188,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student9188
1,student7180,student3872,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student3872
1,student7180,student5624,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student5624
1,student7180,student8886,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student8886
1,student7180,student3116,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student3116
1,student7180,student8631,A2016/Z4/Z2/student7180,A2016/Z4/Z2/student8631
1,student3594,student2463,A2016/Z4/Z2/student3594,A2016/Z4/Z2/student2463
1,student3594,student2513,A2016/Z4/Z2/student3594,A2016/Z4/Z2/student2513
1,student2463,student3594,A2016/Z4/Z2/student2463,A2016/Z4/Z2/student3594
1,student2463,student2513,A2016/Z4/Z2/student2463,A2016/Z4/Z2/student2513
1,student2513,student3594,A2016/Z4/Z2/student2513,A2016/Z4/Z2/student3594
1,student2513,student2463,A2016/Z4/Z2/student2513,A2016/Z4/Z2/student2463
1,student6999,student5185,A2016/Z4/Z2/student6999,A2016/Z4/Z2/student5185
1,student6999,student8110,A2016/Z4/Z2/student6999,A2016/Z4/Z2/student8110
1,student5185,student6999,A2016/Z4/Z2/student5185,A2016/Z4/Z2/student6999
1,student5185,student8110,A2016/Z4/Z2/student5185,A2016/Z4/Z2/student8110
1,student8110,student6999,A2016/Z4/Z2/student8110,A2016/Z4/Z2/student6999
1,student8110,student5185,A2016/Z4/Z2/student8110,A2016/Z4/Z2/student5185
1,student5170,student8540,A2016/Z4/Z2/student5170,A2016/Z4/Z2/student8540
1,student8540,student5170,A2016/Z4/Z2/student8540,A2016/Z4/Z2/student5170
1,student2749,student1547,A2016/Z4/Z2/student2749,A2016/Z4/Z2/student1547
1,student1547,student2749,A2016/Z4/Z2/student1547,A2016/Z4/Z2/student2749
1,student9931,student9071,A2016/Z4/Z2/student9931,A2016/Z4/Z2/student9071
1,student9931,student4959,A2016/Z4/Z2/student9931,A2016/Z4/Z2/student4959
1,student9071,student9931,A2016/Z4/Z2/student9071,A2016/Z4/Z2/student9931
1,student9071,student4959,A2016/Z4/Z2/student9071,A2016/Z4/Z2/student4959
1,student4959,student9931,A2016/Z4/Z2/student4959,A2016/Z4/Z2/student9931
1,student4959,student9071,A2016/Z4/Z2/student4959,A2016/Z4/Z2/student9071
1,student5939,student5581,A2016/Z4/Z2/student5939,A2016/Z4/Z2/student5581
1,student5581,student5939,A2016/Z4/Z2/student5581,A2016/Z4/Z2/student5939
1,student1639,student4415,A2016/Z4/Z2/student1639,A2016/Z4/Z2/student4415
1,student4415,student1639,A2016/Z4/Z2/student4415,A2016/Z4/Z2/student1639
1,student3320,student8518,A2016/Z4/Z2/student3320,A2016/Z4/Z2/student8518
1,student8518,student3320,A2016/Z4/Z2/student8518,A2016/Z4/Z2/student3320
1,student7457,student4420,A2016/Z4/Z2/student7457,A2016/Z4/Z2/student4420
1,student4420,student7457,A2016/Z4/Z2/student4420,A2016/Z4/Z2/student7457
1,student6877,student2553,A2016/Z4/Z2/student6877,A2016/Z4/Z2/student2553
1,student2553,student6877,A2016/Z4/Z2/student2553,A2016/Z4/Z2/student6877
1,student4575,student2553,A2016/Z4/Z3/student4575,A2016/Z4/Z3/student2553
1,student4575,student5170,A2016/Z4/Z3/student4575,A2016/Z4/Z3/student5170
1,student4575,student8540,A2016/Z4/Z3/student4575,A2016/Z4/Z3/student8540
1,student4575,student6877,A2016/Z4/Z3/student4575,A2016/Z4/Z3/student6877
1,student2553,student4575,A2016/Z4/Z3/student2553,A2016/Z4/Z3/student4575
1,student2553,student5170,A2016/Z4/Z3/student2553,A2016/Z4/Z3/student5170
1,student2553,student8540,A2016/Z4/Z3/student2553,A2016/Z4/Z3/student8540
1,student2553,student6877,A2016/Z4/Z3/student2553,A2016/Z4/Z3/student6877
1,student5170,student4575,A2016/Z4/Z3/student5170,A2016/Z4/Z3/student4575
1,student5170,student2553,A2016/Z4/Z3/student5170,A2016/Z4/Z3/student2553
1,student5170,student8540,A2016/Z4/Z3/student5170,A2016/Z4/Z3/student8540
1,student5170,student6877,A2016/Z4/Z3/student5170,A2016/Z4/Z3/student6877
1,student8540,student4575,A2016/Z4/Z3/student8540,A2016/Z4/Z3/student4575
1,student8540,student2553,A2016/Z4/Z3/student8540,A2016/Z4/Z3/student2553
1,student8540,student5170,A2016/Z4/Z3/student8540,A2016/Z4/Z3/student5170
1,student8540,student6877,A2016/Z4/Z3/student8540,A2016/Z4/Z3/student6877
1,student6877,student4575,A2016/Z4/Z3/student6877,A2016/Z4/Z3/student4575
1,student6877,student2553,A2016/Z4/Z3/student6877,A2016/Z4/Z3/student2553
1,student6877,student5170,A2016/Z4/Z3/student6877,A2016/Z4/Z3/student5170
1,student6877,student8540,A2016/Z4/Z3/student6877,A2016/Z4/Z3/student8540
1,student3315,student1453,A2016/Z4/Z3/student3315,A2016/Z4/Z3/student1453
1,student3315,student8357,A2016/Z4/Z3/student3315,A2016/Z4/Z3/student8357
1,student1453,student3315,A2016/Z4/Z3/student1453,A2016/Z4/Z3/student3315
1,student1453,student8357,A2016/Z4/Z3/student1453,A2016/Z4/Z3/student8357
1,student8357,student3315,A2016/Z4/Z3/student8357,A2016/Z4/Z3/student3315
1,student8357,student1453,A2016/Z4/Z3/student8357,A2016/Z4/Z3/student1453
1,student3756,student7457,A2016/Z4/Z3/student3756,A2016/Z4/Z3/student7457
1,student3756,student4420,A2016/Z4/Z3/student3756,A2016/Z4/Z3/student4420
1,student7457,student3756,A2016/Z4/Z3/student7457,A2016/Z4/Z3/student3756
1,student7457,student4420,A2016/Z4/Z3/student7457,A2016/Z4/Z3/student4420
1,student4420,student3756,A2016/Z4/Z3/student4420,A2016/Z4/Z3/student3756
1,student4420,student7457,A2016/Z4/Z3/student4420,A2016/Z4/Z3/student7457
1,student4495,student2676,A2016/Z4/Z3/student4495,A2016/Z4/Z3/student2676
1,student2676,student4495,A2016/Z4/Z3/student2676,A2016/Z4/Z3/student4495
1,student5624,student8631,A2016/Z4/Z3/student5624,A2016/Z4/Z3/student8631
1,student5624,student8886,A2016/Z4/Z3/student5624,A2016/Z4/Z3/student8886
1,student5624,student1616,A2016/Z4/Z3/student5624,A2016/Z4/Z3/student1616
1,student5624,student3116,A2016/Z4/Z3/student5624,A2016/Z4/Z3/student3116
1,student8631,student5624,A2016/Z4/Z3/student8631,A2016/Z4/Z3/student5624
1,student8631,student8886,A2016/Z4/Z3/student8631,A2016/Z4/Z3/student8886
1,student8631,student1616,A2016/Z4/Z3/student8631,A2016/Z4/Z3/student1616
1,student8631,student3116,A2016/Z4/Z3/student8631,A2016/Z4/Z3/student3116
1,student8886,student5624,A2016/Z4/Z3/student8886,A2016/Z4/Z3/student5624
1,student8886,student8631,A2016/Z4/Z3/student8886,A2016/Z4/Z3/student8631
1,student8886,student1616,A2016/Z4/Z3/student8886,A2016/Z4/Z3/student1616
1,student8886,student3116,A2016/Z4/Z3/student8886,A2016/Z4/Z3/student3116
1,student1616,student5624,A2016/Z4/Z3/student1616,A2016/Z4/Z3/student5624
1,student1616,student8631,A2016/Z4/Z3/student1616,A2016/Z4/Z3/student8631
1,student1616,student8886,A2016/Z4/Z3/student1616,A2016/Z4/Z3/student8886
1,student1616,student3116,A2016/Z4/Z3/student1616,A2016/Z4/Z3/student3116
1,student3116,student5624,A2016/Z4/Z3/student3116,A2016/Z4/Z3/student5624
1,student3116,student8631,A2016/Z4/Z3/student3116,A2016/Z4/Z3/student8631
1,student3116,student8886,A2016/Z4/Z3/student3116,A2016/Z4/Z3/student8886
1,student3116,student1616,A2016/Z4/Z3/student3116,A2016/Z4/Z3/student1616
1,student3517,student9391,A2016/Z4/Z3/student3517,A2016/Z4/Z3/student9391
1,student9391,student3517,A2016/Z4/Z3/student9391,A2016/Z4/Z3/student3517
1,student1639,student4415,A2016/Z4/Z3/student1639,A2016/Z4/Z3/student4415
1,student4415,student1639,A2016/Z4/Z3/student4415,A2016/Z4/Z3/student1639
1,student5284,student9188,A2016/Z4/Z4/student5284,A2016/Z4/Z4/student9188
1,student9188,student5284,A2016/Z4/Z4/student9188,A2016/Z4/Z4/student5284
1,student3594,student2463,A2016/Z4/Z4/student3594,A2016/Z4/Z4/student2463
1,student3594,student1021,A2016/Z4/Z4/student3594,A2016/Z4/Z4/student1021
1,student2463,student3594,A2016/Z4/Z4/student2463,A2016/Z4/Z4/student3594
1,student2463,student1021,A2016/Z4/Z4/student2463,A2016/Z4/Z4/student1021
1,student1021,student3594,A2016/Z4/Z4/student1021,A2016/Z4/Z4/student3594
1,student1021,student2463,A2016/Z4/Z4/student1021,A2016/Z4/Z4/student2463
1,student3872,student8631,A2016/Z4/Z4/student3872,A2016/Z4/Z4/student8631
1,student3872,student1616,A2016/Z4/Z4/student3872,A2016/Z4/Z4/student1616
1,student3872,student8774,A2016/Z4/Z4/student3872,A2016/Z4/Z4/student8774
1,student3872,student3116,A2016/Z4/Z4/student3872,A2016/Z4/Z4/student3116
1,student8631,student3872,A2016/Z4/Z4/student8631,A2016/Z4/Z4/student3872
1,student8631,student1616,A2016/Z4/Z4/student8631,A2016/Z4/Z4/student1616
1,student8631,student8774,A2016/Z4/Z4/student8631,A2016/Z4/Z4/student8774
1,student8631,student3116,A2016/Z4/Z4/student8631,A2016/Z4/Z4/student3116
1,student1616,student3872,A2016/Z4/Z4/student1616,A2016/Z4/Z4/student3872
1,student1616,student8631,A2016/Z4/Z4/student1616,A2016/Z4/Z4/student8631
1,student1616,student8774,A2016/Z4/Z4/student1616,A2016/Z4/Z4/student8774
1,student1616,student3116,A2016/Z4/Z4/student1616,A2016/Z4/Z4/student3116
1,student8774,student3872,A2016/Z4/Z4/student8774,A2016/Z4/Z4/student3872
1,student8774,student8631,A2016/Z4/Z4/student8774,A2016/Z4/Z4/student8631
1,student8774,student1616,A2016/Z4/Z4/student8774,A2016/Z4/Z4/student1616
1,student8774,student3116,A2016/Z4/Z4/student8774,A2016/Z4/Z4/student3116
1,student3116,student3872,A2016/Z4/Z4/student3116,A2016/Z4/Z4/student3872
1,student3116,student8631,A2016/Z4/Z4/student3116,A2016/Z4/Z4/student8631
1,student3116,student1616,A2016/Z4/Z4/student3116,A2016/Z4/Z4/student1616
1,student3116,student8774,A2016/Z4/Z4/student3116,A2016/Z4/Z4/student8774
1,student3517,student5562,A2016/Z4/Z4/student3517,A2016/Z4/Z4/student5562
1,student3517,student9391,A2016/Z4/Z4/student3517,A2016/Z4/Z4/student9391
1,student5562,student3517,A2016/Z4/Z4/student5562,A2016/Z4/Z4/student3517
1,student5562,student9391,A2016/Z4/Z4/student5562,A2016/Z4/Z4/student9391
1,student9391,student3517,A2016/Z4/Z4/student9391,A2016/Z4/Z4/student3517
1,student9391,student5562,A2016/Z4/Z4/student9391,A2016/Z4/Z4/student5562
1,student2965,student1192,A2016/Z4/Z4/student2965,A2016/Z4/Z4/student1192
1,student1192,student2965,A2016/Z4/Z4/student1192,A2016/Z4/Z4/student2965
1,student1639,student4415,A2016/Z4/Z4/student1639,A2016/Z4/Z4/student4415
1,student4415,student1639,A2016/Z4/Z4/student4415,A2016/Z4/Z4/student1639
1,student7485,student5468,A2016/Z5/Z1/student7485,A2016/Z5/Z1/student5468
1,student5468,student7485,A2016/Z5/Z1/student5468,A2016/Z5/Z1/student7485
1,student3671,student7258,A2016/Z5/Z1/student3671,A2016/Z5/Z1/student7258
1,student3671,student4150,A2016/Z5/Z1/student3671,A2016/Z5/Z1/student4150
1,student3671,student5860,A2016/Z5/Z1/student3671,A2016/Z5/Z1/student5860
1,student7258,student3671,A2016/Z5/Z1/student7258,A2016/Z5/Z1/student3671
1,student7258,student4150,A2016/Z5/Z1/student7258,A2016/Z5/Z1/student4150
1,student7258,student5860,A2016/Z5/Z1/student7258,A2016/Z5/Z1/student5860
1,student4150,student3671,A2016/Z5/Z1/student4150,A2016/Z5/Z1/student3671
1,student4150,student7258,A2016/Z5/Z1/student4150,A2016/Z5/Z1/student7258
1,student4150,student5860,A2016/Z5/Z1/student4150,A2016/Z5/Z1/student5860
1,student5860,student3671,A2016/Z5/Z1/student5860,A2016/Z5/Z1/student3671
1,student5860,student7258,A2016/Z5/Z1/student5860,A2016/Z5/Z1/student7258
1,student5860,student4150,A2016/Z5/Z1/student5860,A2016/Z5/Z1/student4150
1,student4471,student5915,A2016/Z5/Z1/student4471,A2016/Z5/Z1/student5915
1,student5915,student4471,A2016/Z5/Z1/student5915,A2016/Z5/Z1/student4471
1,student3386,student5378,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student5378
1,student3386,student8480,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student8480
1,student3386,student9538,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student9538
1,student3386,student8357,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student8357
1,student3386,student8776,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student8776
1,student3386,student1833,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student1833
1,student3386,student8520,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student8520
1,student3386,student6956,A2016/Z5/Z1/student3386,A2016/Z5/Z1/student6956
1,student5378,student3386,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student3386
1,student5378,student8480,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student8480
1,student5378,student9538,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student9538
1,student5378,student8357,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student8357
1,student5378,student8776,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student8776
1,student5378,student1833,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student1833
1,student5378,student8520,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student8520
1,student5378,student6956,A2016/Z5/Z1/student5378,A2016/Z5/Z1/student6956
1,student8480,student3386,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student3386
1,student8480,student5378,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student5378
1,student8480,student9538,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student9538
1,student8480,student8357,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student8357
1,student8480,student8776,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student8776
1,student8480,student1833,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student1833
1,student8480,student8520,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student8520
1,student8480,student6956,A2016/Z5/Z1/student8480,A2016/Z5/Z1/student6956
1,student9538,student3386,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student3386
1,student9538,student5378,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student5378
1,student9538,student8480,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student8480
1,student9538,student8357,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student8357
1,student9538,student8776,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student8776
1,student9538,student1833,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student1833
1,student9538,student8520,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student8520
1,student9538,student6956,A2016/Z5/Z1/student9538,A2016/Z5/Z1/student6956
1,student8357,student3386,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student3386
1,student8357,student5378,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student5378
1,student8357,student8480,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student8480
1,student8357,student9538,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student9538
1,student8357,student8776,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student8776
1,student8357,student1833,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student1833
1,student8357,student8520,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student8520
1,student8357,student6956,A2016/Z5/Z1/student8357,A2016/Z5/Z1/student6956
1,student8776,student3386,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student3386
1,student8776,student5378,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student5378
1,student8776,student8480,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student8480
1,student8776,student9538,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student9538
1,student8776,student8357,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student8357
1,student8776,student1833,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student1833
1,student8776,student8520,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student8520
1,student8776,student6956,A2016/Z5/Z1/student8776,A2016/Z5/Z1/student6956
1,student1833,student3386,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student3386
1,student1833,student5378,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student5378
1,student1833,student8480,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student8480
1,student1833,student9538,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student9538
1,student1833,student8357,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student8357
1,student1833,student8776,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student8776
1,student1833,student8520,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student8520
1,student1833,student6956,A2016/Z5/Z1/student1833,A2016/Z5/Z1/student6956
1,student8520,student3386,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student3386
1,student8520,student5378,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student5378
1,student8520,student8480,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student8480
1,student8520,student9538,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student9538
1,student8520,student8357,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student8357
1,student8520,student8776,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student8776
1,student8520,student1833,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student1833
1,student8520,student6956,A2016/Z5/Z1/student8520,A2016/Z5/Z1/student6956
1,student6956,student3386,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student3386
1,student6956,student5378,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student5378
1,student6956,student8480,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student8480
1,student6956,student9538,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student9538
1,student6956,student8357,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student8357
1,student6956,student8776,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student8776
1,student6956,student1833,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student1833
1,student6956,student8520,A2016/Z5/Z1/student6956,A2016/Z5/Z1/student8520
1,student2965,student8599,A2016/Z5/Z1/student2965,A2016/Z5/Z1/student8599
1,student8599,student2965,A2016/Z5/Z1/student8599,A2016/Z5/Z1/student2965
1,student7457,student7540,A2016/Z5/Z1/student7457,A2016/Z5/Z1/student7540
1,student7457,student2652,A2016/Z5/Z1/student7457,A2016/Z5/Z1/student2652
1,student7540,student7457,A2016/Z5/Z1/student7540,A2016/Z5/Z1/student7457
1,student7540,student2652,A2016/Z5/Z1/student7540,A2016/Z5/Z1/student2652
1,student2652,student7457,A2016/Z5/Z1/student2652,A2016/Z5/Z1/student7457
1,student2652,student7540,A2016/Z5/Z1/student2652,A2016/Z5/Z1/student7540
1,student1029,student2585,A2016/Z5/Z1/student1029,A2016/Z5/Z1/student2585
1,student2585,student1029,A2016/Z5/Z1/student2585,A2016/Z5/Z1/student1029
1,student1981,student1317,A2016/Z5/Z1/student1981,A2016/Z5/Z1/student1317
1,student1317,student1981,A2016/Z5/Z1/student1317,A2016/Z5/Z1/student1981
1,student5939,student4415,A2016/Z5/Z1/student5939,A2016/Z5/Z1/student4415
1,student4415,student5939,A2016/Z5/Z1/student4415,A2016/Z5/Z1/student5939
1,student2553,student1202,A2016/Z5/Z1/student2553,A2016/Z5/Z1/student1202
1,student1202,student2553,A2016/Z5/Z1/student1202,A2016/Z5/Z1/student2553
1,student8118,student4416,A2016/Z5/Z1/student8118,A2016/Z5/Z1/student4416
1,student4416,student8118,A2016/Z5/Z1/student4416,A2016/Z5/Z1/student8118
1,student3717,student2508,A2016/Z5/Z1/student3717,A2016/Z5/Z1/student2508
1,student2508,student3717,A2016/Z5/Z1/student2508,A2016/Z5/Z1/student3717
1,student6547,student6548,A2016/Z5/Z1/student6547,A2016/Z5/Z1/student6548
1,student6548,student6547,A2016/Z5/Z1/student6548,A2016/Z5/Z1/student6547
1,student3776,student3386,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student3386
1,student3776,student3315,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student3315
1,student3776,student5378,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student5378
1,student3776,student8480,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student8480
1,student3776,student9538,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student9538
1,student3776,student6547,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student6547
1,student3776,student9823,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student9823
1,student3776,student6956,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student6956
1,student3776,student8776,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student8776
1,student3776,student7485,A2016/Z5/Z2/student3776,A2016/Z5/Z2/student7485
1,student3386,student3776,A2016/Z5/Z2/student3386,A2016/Z5/Z2/student3776
1,student3386,student3315,A2016/Z5/Z2/student3386,A2016/Z5/Z2/student3315
1,student3386,student5378,A2016/Z5/Z2/student3386,A2016/Z5/Z2/student5378
1,student3386,student8480,A2016/Z5/Z2/student3386,A2016/Z5/Z2/student8480
